Content,Rating,Label
没用，送给同事了,5,1
暴風魔眼APP資源大部分不能用。辛好我机智用愛奇藝代替。不然這東西買回來就是個勒瑟。,2,0
还可以,5,1
默认好评！默认好评！默认好评！默认好评！,5,1
还没用过，不知道怎么用 免费送的。,5,1
还不错吧，够深可以放眼镜这个点倒是不错,5,1
一般般,5,1
这个物品应该不错，小米的东西质量都好,5,1
还没用，看着不错，希望也确实不错吧,5,1
买手表赠的，感觉效果一般,5,1
买华为运动手表赠送的，还没有使用，主要担心片源比较少,5,1
有待体检，希望不会失望吧！必竞是送的嘛！,5,1
没有预期的好，这价格价位就这样了,3,0
赠品，质量着实不咋地，边框的海绵居然是用双面胶沾的,3,0
作为赠品也太不好了，已经扔了,2,0
赠品来的，用来玩玩可以。,5,1
东西收到了很不错的,5,1
暴风魔镜 小D 虚拟现实智能VR眼镜3D头盔 黑色不错,5,1
买产品赠的，还没使用。,5,1
送人了,5,1
手表送的，没有高兴玩呢,5,1
还没用过，先好评吧，反正是赠送的。,5,1
牛牛牛,5,1
买耳机给的赠品。,5,1
东西很好，满足要求，也便宜,5,1
不错，很实用,5,1
使用体验感觉太赤鸡了  很真实的感觉 666！！！,5,1
有点重，带上脖子疼,5,1
包装的非常好值得购买,5,1
给儿子买的生日礼物，儿子很喜欢，质量很好，造型也很漂亮，性价比也很高，值得购买,5,1
特别满意孩子非常喜欢。孩子爸爸也喜欢,5,1
垃圾,2,0
不怎么滴好，对焦不好对。,4,1
体验不是那么好，观看视屏不清晰,2,0
飞机很好玩，质量也很好没事的时候就拿出玩玩，客服太好，快递很快。,5,1
京东自营，发货快服务好，非常非常的好。,5,1
送侄子的礼物收到了，和商家描述的一样好，包装很精致，而且价格也很优惠，满意,5,1
买华为的手表赠送的，还不错，向高科技致敬！,5,1
质量不错，很满意,5,1
附带赠送的！还没用，不知道效果怎么样,5,1
玩的很带劲，爽！,5,1
无法调节焦距，对近视人群不友好，虽然可以戴着眼镜，但是不舒服,5,1
很不错的飞机，孩子非常喜欢，操控简单，孩子很快就学会了，东西确实不错，值得购买，,5,1
不错！,5,1
哄人的！,1,0
质量不错，孩子很喜欢，电池续航能力也很好，很满意,5,1
质量很好，给我个五星好评么么哒！,5,1
看得电影是1080p的，但是看着仍然不怎么清楚，画面感不强，不符合预期,1,0
很不错，很实用，质量不错，值得推荐,5,1
宝贝收到了，发货很快，外观很漂亮，操控性很好，续航能力也不错，质量也很好，很满意,5,1
还没用，买华为手环的赠品,5,1
非常好的质量，孩子很喜欢操作也简单颜色好看价格便宜值得购买。,5,1
没用过 等用了再来分享 相信华为产品,5,1
好玩，孩他爸都玩上瘾了，说弥补一下童年的遗憾哈哈哈，,5,1
用了半个月就坏了，垃圾货,5,1
还行，能感受一些，但不是很智能,5,1
国民品牌，值得信赖！国民品牌，值得信赖！国民品牌，值得信赖！,5,1
很好，容易操作，孩子很喜欢,5,1
买手环送的！觉得还不错！只是没有经常用！！！！！,5,1
收到了，小盆友还挺喜欢！买的时候还犹豫呢，孩子会不会玩，想不到操作还挺简单。回头再给外甥买一个！,5,1
还行吧，也就只能看看，一般的手机有些模糊。尝鲜吧,5,1
不错，刚收到货就迫不及待玩上了，孩子很快就上手了，玩得不亦乐乎。嘿嘿。很满意。,5,1
快递收到了打开很惊喜，宝贝很小巧，防摔性能好电池也耐用不错,5,1
给大儿子买的，他特别喜欢遥控飞机，这款质量好，操作简单方便，店家服务好物流快，不错,5,1
很好，送人的，朋友很喜欢,5,1
音乐清脆悦耳动听女儿很喜欢,5,1
奈斯奈斯奈斯奈斯,5,1
做的很精致，特别喜欢好评，好评好评好评好评好评好评了,5,1
宝贝很漂亮，做工精致，满意,5,1
东西不错，以后会经常买，推荐下,5,1
用着不错，质量好，非常实用，也很方便，店家服务态度很好，物流很快，不错的,5,1
外观设计很复古，很有创意，物美价廉,5,1
赠品不多说，几十块钱的,5,1
买的这款无人机很好用，收到使用几天了，无人机性能稳定，遥控和无人机链接信号良好！挺不错的，很喜欢！,5,1
鼻子那里往下看会漏光，头戴的带子绷的紧，戴着不舒服。暴风魔镜APP太久没更新了。,5,1
东西是没啥问题，但买来才发现根本没啥资源看，直接吃灰了233333,5,1
喜欢，真的不错,5,1
第二次购买送朋友当礼物，一如既往的满意。,5,1
不咋地,5,1
还不错，效果挺好,5,1
很不错的，挺好用的。,5,1
物超所值，儿子喜欢，很好操作，质量很好,5,1
收到两天了，也玩了两天了，孩子早就吵着要买，如他愿了！,5,1
包装完美，做工非常精细，而且操作简单，连小孩子都容易上手，非常满意的一次购物,5,1
飞机质量很好，价钱实惠，买给弟弟的，他很喜欢，很满意,5,1
质量好极了，凑满一个字拿京豆，不容易啊！,5,1
东西不错，质量好，性价比很高。主要操作很简单。直接上手就会玩,5,1
孩子很喜欢，带孩子在小区里面玩，邻居看见了也要买，要我给她们发链接呢！,5,1
好用的很,5,1
几十块钱的东西，别想着要几百块的效果，就这样,3,0
东西很好，快递刚好赶上女朋友的生日，女朋友也很喜欢，我就放心了，感谢卖家,5,1
八音盒收到了，好精致，音质也是很好的，好喜欢,5,1
送朋友家小孩的，小朋友很喜欢！,5,1
这次是帮邻居买的，邻居说很喜欢。好东西，大家一起玩。,5,1
还要怎么平价，不按商品规格发货，商品附件不齐，单价不符合商品规格。,5,1
随手表附送的，没什么用，准备送给别人玩,5,1
不错，还可以，挺小巧精致的,5,1
做工很精细，做工也很好！很有复古的味道,5,1
很不错！上手简单！玩一会就熟练了！不摔机了！,5,1
不错，飞得很高,5,1
这个送的东西还没用，看起来还可以，用了，以后再评价，,5,1
坦率说，这个东西有点鸡肋的感觉 。赠品，不过真的没啥用。,5,1
物流很快！遥控真的很灵活，质量非常好，关键孩子非常喜欢！值得推荐！,5,1
非常满意,5,1
东西用着还行，对得起价钱,5,1
品质好，服务好，值得购买。,5,1
卖家发货很及时，质量不错价格也很实惠，做工很精美,5,1
宝宝很喜欢，一直在他们家买，质量也很好,5,1
赠品，还行吧,5,1
不错，物超所值，比在实体店买优惠多多了，省心省力，下次还会选择京东。,5,1
宝贝已收到，试玩了一下，飞的很高，宝宝很喜欢，满意的一次购物???,5,1
赠品，很不错,5,1
颜色很喜欢，很轻巧易掌控，孩子玩的很开心，特别满意。,5,1
烂,5,1
自用还行，但不能送人。,5,1
挺耐用的,5,1
买表送的。。试用了一次，还不太习惯。整体舒适度还可以。缺少佩戴后的操控方式,5,1
无人机收到了，送给朋友的孩子当生日礼物，孩子非常喜欢，操作简单，耐摔性也超级好,5,1
这个价格的东西这种体验算是可以的。给五星吧,5,1
货已收到质量很好价格便宜非常满意的一次购物,5,1
东西已收到，电池很耐用，飞了一下午，宝贝爱不释手，很喜欢,5,1
还没有试过，看着是挺好的,5,1
玩具收到啦，孩子挺喜欢的，玩了一下午，非常喜欢,5,1
没用呢，基本上也用不着，近视度数太高了,5,1
这款飞机性价比很高，操作简单上手快，特别满意！,5,1
送的赠品也挺好的，以后买玩具就认准你们家了,5,1
这个八音盒音质很好哦，送给好朋友的，不错,5,1
宝宝们好喜欢,5,1
质量好，值得拥有。,5,1
音质不错很好好好好好好好不错好好好好好好好好好,5,1
遥控飞机送的充电电池，赞,5,1
一个字挺好的，符合效果,5,1
还没有打开包装。,5,1
货收到了，飞机不听话，到处乱飞，飞不回来！,5,1
特别满意的一次购物，款式新颖，特别喜欢。特别是包装的也很棒。,5,1
货收到了，东西非常好，没有异味，质量也很好，孩子特别喜欢 爱不释手，推荐购买,5,1
质量很好，很灵敏，稳定性好，操作方便，侄子很喜欢。,5,1
赠品，应该不错，还没用，看着挺好，给个好评！,5,1
眼睛赠品，拿着玩的，挺有意思的。小朋友感兴趣。,5,1
还没用应该还可以吧～,5,1
第一次使用，感觉还是不错的，很新奇，就是官方的软件不好用,5,1
京东就是不一样，物流超快，质量有保障，满意,5,1
无人机质量好 易操控 电池耐用 儿子超喜欢,5,1
第一次用呢，觉得很不错，有感觉～～,5,1
玩具很不错，反应灵敏，质量也很好,5,1
送给小孩，很喜欢,5,1
这个东东垃圾一枚，分辨率超低,5,1
玩具收到了，儿子很爱玩，跟爸爸两个抢着玩尼！,5,1
没有用,5,1
质量很好，电池很赖用，,5,1
不错，收到后太惊喜了，很结实，宝贝很喜欢，玩的不亦乐乎。卖家服务态度很好！发货速度也很快！,5,1
渣，颠覆了我对vr的期待,2,0
买手表送的，下载视频试了一下非常好玩。,5,1
宝贝收到了，宝贝很喜欢玩，有需要还会再来的,5,1
初心CHOSIN木质音乐盒八音盒生日礼物送女生圣诞节礼物儿童创意礼物 胡桃木款-天空之城,5,1
买手表送的。质量一般吧。也不是天天都用。,5,1
还没用。跟以前的挺像,5,1
挺好用的，有需要还会再来的,5,1
飞机稳定性挺好的。,5,1
还行，买着玩的，就是这个海绵粘的&hellip;&hellip;??,5,1
操作简单，对于孩子来说，已经算是高端玩具了，玩的很开心，好评。,5,1
好用，省电。。电池蓄电量好,5,1
不知道是什么东西，根本不好用,5,1
不错，小巧玲珑，音质很悦耳，赞?,5,1
"终于找到家好店,服务好,质量不错,下次有机会再来买。",5,1
这个电池很耐用，很好，不错,5,1
不管是送女友还是送别人老婆都是不错的选择,5,1
无人机质量很不错，很好玩，宝宝很喜欢,5,1
满意满意，好评好评！,5,1
喜欢,5,1
质量很好，耐摔，看着也很高大上，也挺环保的,5,1
差评，绝对差评，人家过生日，我送的生日快乐，你给我送天空之城，搞笑吗？好玩吗？嗯？,1,0
这款八音盒的质量特别棒，音质很好，特别满意，缓解压力,5,1
给同事送的生日礼物  朋友很喜欢满意的一次购物,5,1
质量很好，操作简单，客服态度让我很满意,5,1
玩具收到。一直在这家购买，啊宝贝也喜欢，还给我姐姐家的买的，料子很好，没有任何味道，值得购买,5,1
材质好，说明书清晰好懂，操作简单，小朋友很喜欢！,5,1
还不错，据说，下次有机会再来,5,1
音乐盒很喜欢音质很棒。,5,1
收到了，质量很好，服务也很好，物流很快，值得购买,5,1
电池耐用,5,1
质量不错，下次还会再来的，很满意的！,5,1
是冲着好评这么多买的，收到后还是有惊喜的，质量很好，非常不错！,5,1
质量不错，操作也很简单，好评,5,1
宝贝收到啦，很喜欢，很有纪念意义,5,1
真的棒棒哒，做工精致，包装好，一拿上手就可以飞行，很不错,5,1
东西收到了，挺快的，西藏五六天就到了，赞一个，试用，东西不错，实用！,5,1
包装很完整，贺卡很新鲜，希望卖家大卖！！,5,1
各单位一致同意，给这次购物打满分,5,1
好用,5,1
同学很喜欢，自己也很喜欢，大爱这个,5,1
敬酒耐用,5,1
挺好的，女朋友很喜欢，第二次买了,5,1
一直都很信赖京东，飞机操控简单容易上手，小时候没玩过的玩具可以借儿子的名义补回来了。,5,1
东西不错，就是有点小,5,1
太棒得玩具了，玩起来别说孩子高兴，我这大人玩的都很嗨。,5,1
好用，????,4,1
玩具很好，材质也不错，没异味，没毛刺，宝宝玩的不亦乐乎，以后买玩具就你家了,5,1
颜色很喜欢，锻炼孩子的控制能力。电池也很经用！非常喜欢?,5,1
我家君君，特别喜欢听歌，我给她专门挑的，哈哈，她也非常喜欢  嘻嘻??????,5,1
东西还是不错，就是盒子被压坏了，,5,1
无人机收到了，真的很喜欢，谢谢卖家，客服很耐心谅解！！,5,1
电池很耐用，不错不错,5,1
收到宝贝了，孩子就拿出去玩，超级喜欢的，质量更棒,5,1
货已收到，真心不错,5,1
遥控飞机收到了，很不错的，质量也好。物流也快,5,1
非常满意，还没有开始用，用一段时间再来追评,5,1
